    -2.24163    -2.11436     0.98239    -0.83751    -2.92291     5.75802    -1.06650     3.36808     4.03970    -2.80167     5.03357     5.05823    -0.90498    -2.29920    -1.62483    -1.11445    -0.46737    -0.18459    -0.98722    -2.66864    -0.65574    -0.77379     1.44725     1.20789     0.78943    -0.01807    -0.53522     0.26969     0.62954     0.48445     0.53224    -0.35108     0.13376    -1.58895     0.15717    -1.05446    -0.37265     1.40292    -0.93833     0.94814     0.26320     0.64093    -0.03311     0.71676    -0.18336     0.31733     0.91646     0.26894     0.52756 
     0.54634     0.06550    -1.33237    -0.89892    -0.69781    -0.57829    -0.68536    -0.61350    -1.65156    -1.11474    -0.37407    -0.98204    -1.19842     0.23185    -0.56753    -0.42139     0.92068     0.52382     0.94280    -2.06835     0.72608     0.77129    -0.45255    -0.02852     0.09870    -0.21286     0.02301    -0.01660    -1.31597    -0.16715     0.25836     0.15896    -0.05185    -2.19521    -0.64284     0.58492    -0.32323    -0.29684     0.76326    -0.84570    -0.45552    -0.64820    -0.54477    -0.90285    -0.77592    -0.46118    -0.72192    -0.67204    -0.54215 
     0.54634     0.06550    -1.33237    -0.89892    -0.69781    -0.57829    -0.68536    -0.61350    -1.65156    -1.11474    -0.37407    -0.98204    -1.19842     0.23185    -0.56753    -0.42139     0.92068     0.52382     0.94280    -2.06835     0.72608     0.77129    -0.45255    -0.02852     0.09870    -0.21286     0.02301    -0.01660    -1.31597    -0.16715     0.25836     0.15896    -0.05185    -2.19521    -0.64284     0.58492    -0.32323    -0.29684     0.76326    -0.84570    -0.45552    -0.64820    -0.54477    -0.90285    -0.77592    -0.46118    -0.72192    -0.67204    -0.54215 
    -1.14328    -1.64036     1.09357     0.24854    -1.09357     3.67839    -0.39766     1.54095     1.44153    -0.79533     4.27488     2.78364     0.69591    -0.94445    -1.29241    -0.34796    -1.09357    -0.39766    -1.54095     0.84503    -0.79533    -1.19299    -1.54095    -0.89474    -1.29241     1.09357    -0.84503     0.74562    -1.29241    -0.29825     0.09942     0.94445     0.54679     0.00000     0.94445     0.99416    -1.19299     0.24854     0.89474     0.34796     0.19883     1.59065    -0.34796    -0.89474    -0.44737     1.88890     0.24854    -0.34796    -0.84503 
     3.67839    -1.19299    -1.34211    -1.34211     6.56144    -1.14328    -1.14328    -0.19883    -0.99416     4.42400    -1.44153    -1.29241     0.00000     7.15794    -1.78948     2.03802    -1.34211     1.09357    -0.89474    -0.94445    -1.14328     0.69591     1.09357     0.54679    -0.79533    -2.08773    -1.69007    -2.58481    -0.34796    -1.83919    -1.83919    -0.89474     0.89474    -1.64036     1.04387     0.39766    -1.14328    -0.34796    -0.39766     0.64620     1.69007    -0.09942    -1.29241     0.79533    -0.99416     0.19883    -0.94445    -1.04387    -0.14912 
    -0.79145    -0.69552     0.02027    -0.07235    -0.84793     4.98023    -0.43143     2.97436     1.08206    -1.09224     5.87406     4.02630    -0.11594    -0.26140    -0.09414    -0.59907    -0.88664    -1.03984    -1.22464    -1.85781    -0.69015    -1.50562    -0.11259    -1.27442    -1.38914    -0.27538    -0.38300     0.15426     0.24743    -0.04842    -0.12865    -0.55503     0.16853    -0.99689     1.00521    -0.27984     0.85444    -0.63358    -0.55102     1.89390     1.85583     0.49916     0.76841     1.41553    -0.40204    -0.36148    -0.90696    -1.01941    -0.85017 
     4.72947    -0.35217     1.56946     1.39021     5.16674    -1.41482    -1.64925    -1.37762     0.09465     2.94250    -1.06016    -0.52838    -1.15206     6.67329    -3.44783     0.51178    -0.13123    -1.46402    -0.39325    -0.08768    -0.67493    -1.19807    -1.19265    -0.34149     0.84547    -1.15914    -1.70103    -1.20159    -0.96292    -1.54022    -0.99521    -0.75449     0.47537     0.27846    -0.38362     0.69402    -0.79308    -0.46502    -0.02597    -0.29240    -0.47837    -0.82528     0.93747    -0.07274    -1.51893    -1.29742    -0.93504     1.56653     0.76360 
     2.25172    -0.79095     0.42447     0.50002     5.07995     0.64469    -1.23834     0.78764    -0.62817     3.41472     0.30234    -0.51563     1.01164     4.65461    -2.32468     1.42092    -0.86758     0.14604    -0.96820     1.37875    -0.11820    -0.51582     0.00992    -0.80040    -1.58021    -0.62028    -0.84422    -0.91050     0.29900    -1.48527    -1.16239    -0.84129     0.60345     0.87789     1.29287    -0.39421    -2.29629    -0.52473    -1.28710     1.44446     0.86965     0.27228    -1.19271     2.33317    -3.00522     0.63825    -2.54115     0.53967     1.82868 
     4.04938     0.85129    -0.78169    -1.14607     5.30027    -0.81369    -1.61743    -0.73190    -0.27233     3.42148    -0.11310     0.28700    -0.49119     5.58906    -1.24446     1.50605    -0.30433    -0.43956    -0.95915    -0.67623    -0.17780    -1.56344    -1.43060    -0.44369     0.27498    -0.17069    -0.88598    -0.58982    -1.70167    -1.64231    -1.58079    -0.55642     0.95216    -0.98049    -1.85680     0.72166    -0.23602    -0.00895    -0.07063     0.04466    -2.41680    -0.52187     0.60276     1.27954    -1.11424    -0.85626    -0.86508     1.16626     1.82105 
    -0.61554    -0.93034     1.93228     0.84458    -1.88011     6.57660    -0.05215     5.00026     4.06048    -1.33118     6.06777     5.61019     0.75183    -1.63140    -1.16292    -0.62430    -2.19469    -0.61985    -1.66437    -1.81317    -2.23368    -1.03508     0.65274    -0.20417    -1.47991     0.44780    -1.48427     0.28800     0.04720    -0.64735    -0.18323     0.12697    -0.16517    -1.40454     0.44019    -0.19197    -0.42012     0.88910    -0.25577     0.53160     0.73387     1.07025    -1.85014    -0.26944     0.87961     0.60834     1.64024    -1.83972    -0.84137 
     4.98501     1.05440     0.27156    -1.01435     4.47126    -0.10678    -2.54561    -0.27779     0.08809     4.35610    -0.25024    -0.57933    -0.80031     6.08528    -2.14509     4.37625    -1.76080     2.06777    -1.72320    -1.59522    -1.94530    -0.55209    -1.18530    -0.21528     0.46286    -1.02084    -2.15948    -1.52662    -1.81422    -2.25101    -2.06575    -0.29944     1.11781    -1.86963    -1.22231     1.29308    -1.49714     0.69256     0.63421     0.08841    -0.96923    -0.77596    -0.97120     1.12557    -1.21475    -0.93074    -0.09007    -0.17327     0.76166 
     0.13064    -1.40864    -1.01006    -0.36658     1.04199     3.08716    -0.49140     1.87836    -0.99347     0.38987     2.53853     0.30083     0.85260     0.85496    -1.45696    -0.47980    -0.89488    -0.64810    -1.07484     0.28289    -0.76527    -0.90207     1.48615     1.86892     1.10953    -1.18218    -0.80783    -2.14962     0.40939    -1.60396    -2.18417    -0.48880    -0.70918     0.12309     1.34215     0.19677    -0.44163    -0.77903    -0.13990    -0.35480     0.95336     0.13260    -0.44751     0.44862    -0.47273     1.30360    -0.37564    -0.37565     0.45156 
    -1.30785    -1.49820     0.37266    -0.59441     1.08679     4.26248    -0.58686     2.41411     0.82476     1.27022     3.81608     1.50153     0.92075     0.00800    -0.65174    -0.22794     0.15917    -0.91587     0.93895     0.30882    -0.56562     0.19591     0.19159     0.14719     1.11099    -0.89812    -0.84131    -0.08267     0.75963    -0.66018    -0.34812    -1.48701    -0.14332     0.29644     0.06147    -1.24308    -0.57968     0.16193    -1.55054     0.82699     0.68241     1.37403    -0.18395    -0.15871    -0.93232     0.46155    -0.51999     0.27001    -0.15626 
    -2.35802    -3.61243     2.02186     0.99049    -0.15328     5.09517    -0.22805     4.03872     3.19406    -0.08311     3.44420     2.75736     1.70934    -0.73231    -2.50158     0.59063    -1.20676     1.07195    -0.31135     0.52596    -1.04493     0.56350     0.77424    -0.37971    -1.23301    -2.29066    -0.49350    -2.08887     1.25050    -0.81336    -1.26491    -0.98374     2.21735     0.78300    -0.99926     1.67486    -0.26945     1.71067     0.54628     0.12529     0.04418    -0.13233    -0.71662    -0.24903     0.20782    -1.32723     0.83744    -0.60600    -0.36727 
     4.80383     1.36059    -0.91951    -0.54108     6.27521    -1.71417    -0.60445    -1.55298    -1.95939     3.14842    -2.02806    -2.42485    -1.31274     7.19921    -0.32384     0.14092    -1.23914    -1.20338    -1.64138    -1.73813    -0.28861    -1.32757    -0.02155     0.48835     0.32614     3.60417    -0.13370     0.87953    -1.37435    -1.42681    -2.12091     2.07624     0.22282    -1.93490    -1.77009     0.18347    -0.93857     0.37160     0.51427     0.10829    -1.67156    -0.41118    -1.02469    -0.17308    -0.25518    -1.23517     0.29952    -0.77178    -0.44774 
    -2.30047    -1.57600     1.24756     0.92287    -0.79722     5.17089     0.09004     2.53046     1.61260    -0.73389     4.34551     2.23725    -0.25935    -2.04719    -0.61552    -1.35935    -0.07735    -1.41389    -0.39130    -0.23939     0.17660    -0.76832     0.89074     0.02025    -0.16191     0.26493     0.19433     0.46611     1.37124    -0.09424    -0.23102    -0.44731    -0.05372     1.22755     1.01005     0.18760    -0.90760    -1.15089    -0.35894    -0.07224     0.26792     0.11400    -0.42519    -0.13592    -1.23408     0.43458    -1.52591    -0.58854    -0.66884 
    -0.29532    -1.36994     1.63483    -0.00841    -1.56905     5.62152    -1.29505     1.55926     3.61536    -3.21790     7.27839     5.53709    -0.87879     0.52399    -1.80216    -2.35816    -1.61612    -0.74189    -1.46954    -1.46186    -0.22418    -0.62659    -0.67630    -0.80587    -1.07729     0.23730     1.09595     0.40141    -0.52048     0.95574     0.47029    -0.12558    -1.30910    -1.17616    -0.99096    -0.72907    -0.24866    -1.48490    -0.27644     1.76515    -0.77568     1.08759     0.31373     1.68752    -0.92355     0.11751    -1.46853     1.34509     1.84944 
     5.34077     2.49854    -0.23930    -0.59747     5.18982     0.88805    -1.37083    -0.49177    -0.21320     3.16530     1.62064     0.65126    -0.99520     5.97103    -0.78176     0.92518    -0.00274    -0.73228    -1.15376    -1.06753    -0.23377    -1.66900    -1.34784    -0.72235    -0.47614    -1.91359    -1.22098    -0.04155    -1.25729    -0.81229     0.45056    -2.56984    -0.64403    -1.39205     0.22341    -1.72442    -0.59097    -0.14585    -2.25940     1.08966    -0.75293     0.37792    -0.23650     1.54154    -0.98197     0.34833    -0.67487     0.12833     1.17035 
     2.61134    -1.19305     4.68436     1.55484     4.19221     3.50205    -1.17321     1.82460     5.57941    -0.06880     3.44923     3.82777     0.72263     5.58650    -2.39920    -3.27475    -0.40754    -3.68500    -1.04806     0.92925    -0.96462    -2.54453    -2.44997    -2.52625    -1.95371    -0.20935    -1.26114    -0.05238    -0.69510    -0.83609    -0.21005    -0.27189    -0.99875     0.94828    -0.69514    -0.12353     0.16053    -1.91374    -0.10508    -1.10627    -1.41248    -0.50850     0.37279    -0.73589    -0.87344     0.19820    -1.75850    -0.08754    -0.36586 
     2.61134    -1.19305     4.68436     1.55484     4.19221     3.50205    -1.17321     1.82460     5.57941    -0.06880     3.44923     3.82777     0.72263     5.58650    -2.39920    -3.27475    -0.40754    -3.68500    -1.04806     0.92925    -0.96462    -2.54453    -2.44997    -2.52625    -1.95371    -0.20935    -1.26114    -0.05238    -0.69510    -0.83609    -0.21005    -0.27189    -0.99875     0.94828    -0.69514    -0.12353     0.16053    -1.91374    -0.10508    -1.10627    -1.41248    -0.50850     0.37279    -0.73589    -0.87344     0.19820    -1.75850    -0.08754    -0.36586 
     5.11991     1.54095     4.07605     2.28656     2.83335     0.99416     0.24854     0.69591     4.62284    -1.34211     2.13744     3.77780     0.29825     6.16378    -0.39766    -2.73393    -2.58481    -2.83335    -2.23686    -0.64620    -2.48540    -2.98247    -1.19299    -0.34796     0.04971    -1.34211    -0.69591    -1.09357    -1.73978    -0.04971    -0.59649    -1.59065    -0.34796    -1.69007    -0.34796    -0.99416    -0.09942     0.44737    -1.44153    -0.49708    -0.29825    -0.39766    -0.09942    -1.04387    -0.54679    -0.59649    -0.04971    -0.19883    -0.84503 
     0.60435    -0.27114    -0.28878    -0.33880     0.96144     3.59620    -0.12702     2.70803     0.63585     0.66312     3.27725     2.34510     0.58412     1.20257    -0.12921     0.32188     0.17321     0.13014     0.31015    -1.41859    -0.26091     0.06594     0.16179    -0.28079    -1.02593    -0.77834    -0.76519    -1.51784    -0.36391    -0.81517    -1.47046    -1.49261    -1.67251    -1.63588    -1.34568    -1.72681     0.20176    -1.04643    -1.93171    -0.23833    -0.60922    -0.81721     0.48091     0.18876     0.38954    -1.42962    -0.00587     0.72211     0.76746 
     4.06714     1.32621     4.22850     0.93499     0.80181     1.92603    -2.32144     0.18435     5.45051    -1.33790     3.80620     5.07748    -0.80919     3.64337    -2.05898    -1.35741    -1.19301    -0.98078    -1.31499    -1.24093    -1.07653    -1.13273    -0.63900     0.04570     0.04640     0.10542    -1.21582     0.02593    -1.67881    -1.48944    -0.95559     0.07503    -1.41105    -2.00547     0.40724    -1.00174    -0.78612    -0.31416    -0.07736    -0.74318    -0.19047     0.01827     0.45950    -0.42548    -0.52925     0.43788     0.40358     1.60597     1.10056 
    -1.89448    -2.13699     1.63115     0.82643    -1.56966     4.28607    -0.25748     2.54784     0.58024    -0.25370     3.23060     0.80479     0.67789    -2.12597    -1.37128     0.18732     0.38500    -0.64035    -0.55428     0.11224     0.74150    -1.25596    -1.07012    -1.18620    -0.14399    -0.07965     0.58283    -0.05516    -0.43380     0.18450    -0.03980    -0.37281     0.01988    -0.22503     1.22488    -0.14829     0.09658     1.04010    -0.37790     0.67972     1.00770     0.61906     0.46312    -0.27642    -0.08009     0.29286     0.65217    -0.08446    -0.48568 
    -1.88597    -2.29914    -0.53010    -1.03661    -0.24367    -0.27565    -1.38897     0.56641    -0.51812    -0.89125    -1.57568    -1.00889    -0.88241    -0.52597    -1.99067    -0.67642     1.08665    -0.06934     0.30766    -1.74759     1.89194    -0.04511    -0.89424    -0.66350    -0.31228    -0.39825     1.89915    -0.57016    -0.18497     1.14008     0.04796     0.70644    -0.44874    -1.06859    -0.77464     1.25205     0.74519    -0.32963     2.10393    -0.69704    -0.64881    -0.96321     2.19271     0.56765    -0.14258    -0.58100     0.04284     2.39433     1.65218 
     3.57575    -0.31884     3.44988     0.50075     2.12527     2.00685    -1.96352     0.12203     4.85162    -1.69294     3.95894     4.60946    -0.65206     4.94146    -2.80724    -2.82577    -0.51084    -1.70344     0.45574    -1.11172    -1.50870    -0.01861    -0.28962    -0.43925    -1.15424    -0.49100    -1.71576    -1.12161    -1.16295    -1.91211    -1.77441    -0.65693    -0.69195    -1.43235     1.65197    -1.14250    -0.60001     0.23671    -0.95258     1.30460     0.81482     0.26499    -1.48916     1.66708     0.74569     0.77514     0.93904    -0.59124     0.94830 
     3.48261     1.27979     2.30216     0.41826     1.32916     0.50632    -1.17809    -1.73887     3.24402    -0.87776     3.24533     3.71232    -1.50070     3.41749    -0.56383    -2.06650    -1.82865    -3.43533    -3.03866    -0.46920    -0.92653    -4.24083    -0.13819    -1.02328    -1.40010     0.56240    -0.57496    -0.12290     0.69187    -0.34246    -0.24389     1.77863     0.10730     0.36536     1.61796     0.89311    -0.00088    -0.33866     1.90176    -0.01311     1.09383    -0.46889     0.50090     0.15413    -0.29317     0.54537    -0.47037     0.31779    -0.11073 
     3.99203     1.01101     4.46968     2.64199     1.90549     2.65572    -0.00172     2.48717     3.34021    -0.18111     2.82876     2.51782     0.92742     4.70016    -0.70518    -0.50548    -1.02821    -1.84679    -1.61576    -1.82152    -0.54616    -2.44899    -1.61159    -1.72596    -2.17904    -1.00766    -0.98215    -1.04986    -1.29567    -1.04110    -1.08720    -0.58212    -2.67807    -2.04070     0.73291    -1.88381     0.65639    -2.21476    -1.01941     0.09963     0.44952     0.26961     0.81050    -0.60212     0.05771     0.68230    -0.76462     0.13076    -0.45342 
     0.54679    -0.69591    -0.24854    -0.14912     1.73978     0.79533    -0.29825    -0.59649    -0.69591    -0.04971     1.04387     0.09942    -1.09357     1.73978    -0.64620    -0.89474    -1.14328     0.04971    -0.64620    -0.89474    -0.99416     0.04971    -0.19883    -0.29825    -0.64620     1.24270    -0.54679     0.74562     0.14912     0.14912     0.34796     0.64620     0.34796    -0.14912    -0.29825     0.29825     1.29241     0.39766     0.29825     0.54679    -0.34796    -0.29825     1.09357     0.54679     0.64620    -0.59649     0.34796     0.09942    -0.19883 
     4.90668     1.31315     4.50614     0.80703     0.63273     1.79892    -1.76544     0.18396     6.17936    -2.46983     3.37350     5.07677    -0.75391     4.57867    -1.59176    -1.55380    -2.79460    -0.24459    -2.62451    -0.65478    -1.66792    -1.22551    -2.96280    -2.73057    -1.60154    -1.48427    -0.85282    -1.72565    -2.35014    -1.29047    -1.99135    -1.30592     0.16995    -1.24401     0.85938     0.07464     0.38238     0.57431    -0.35404     0.31198    -0.02488     0.32562     0.41268     1.36537     0.52384     0.94437     0.76270     0.77772     1.58285 
     4.90668     1.31315     4.50614     0.80703     0.63273     1.79892    -1.76544     0.18396     6.17936    -2.46983     3.37350     5.07677    -0.75391     4.57867    -1.59176    -1.55380    -2.79460    -0.24459    -2.62451    -0.65478    -1.66792    -1.22551    -2.96280    -2.73057    -1.60154    -1.48427    -0.85282    -1.72565    -2.35014    -1.29047    -1.99135    -1.30592     0.16995    -1.24401     0.85938     0.07464     0.38238     0.57431    -0.35404     0.31198    -0.02488     0.32562     0.41268     1.36537     0.52384     0.94437     0.76270     0.77772     1.58285 
     4.77851     0.15203     2.87551    -0.01145     3.28605     1.56576    -2.14206     0.19846     5.09734    -0.69181     4.30397     6.00985    -0.23105     6.78582    -2.54436    -2.77158    -2.19700    -3.07094    -2.55283    -0.87378    -2.50402    -2.66884    -3.41329    -1.37696     0.55983    -0.79876    -2.55384    -1.20579    -3.39794    -2.11012    -1.43831     0.36377     0.54328    -2.07494     0.97549     0.44607     0.43321     0.03985     0.76058    -0.71623     0.64013    -0.14232     1.02201    -0.80322    -0.22610     0.47774    -0.09164     0.13724    -0.73955 
     4.77851     0.15203     2.87551    -0.01145     3.28605     1.56576    -2.14206     0.19846     5.09734    -0.69181     4.30397     6.00985    -0.23105     6.78582    -2.54436    -2.77158    -2.19700    -3.07094    -2.55283    -0.87378    -2.50402    -2.66884    -3.41329    -1.37696     0.55983    -0.79876    -2.55384    -1.20579    -3.39794    -2.11012    -1.43831     0.36377     0.54328    -2.07494     0.97549     0.44607     0.43321     0.03985     0.76058    -0.71623     0.64013    -0.14232     1.02201    -0.80322    -0.22610     0.47774    -0.09164     0.13724    -0.73955 
     2.11224    -2.28715     5.46968     3.05759     0.84786     2.30157    -1.44367     1.49138     5.77606    -1.30735     3.05712     4.49395     1.53393     3.45045    -4.21706    -1.70942    -1.60131    -1.78884    -1.96416     0.63480    -1.25309    -2.00248    -0.00009     0.44894    -0.39869    -1.40638    -0.47728    -0.00929    -2.01578     0.34660     0.49775    -1.90852    -0.16472    -1.78730    -0.52152     0.46567    -0.46985    -0.47808    -0.53872     1.77122    -0.99018    -0.01741    -0.48259     2.33431    -0.24714    -0.57709    -0.23007     0.27767     1.29524 
     2.11224    -2.28715     5.46968     3.05759     0.84786     2.30157    -1.44367     1.49138     5.77606    -1.30735     3.05712     4.49395     1.53393     3.45045    -4.21706    -1.70942    -1.60131    -1.78884    -1.96416     0.63480    -1.25309    -2.00248    -0.00009     0.44894    -0.39869    -1.40638    -0.47728    -0.00929    -2.01578     0.34660     0.49775    -1.90852    -0.16472    -1.78730    -0.52152     0.46567    -0.46985    -0.47808    -0.53872     1.77122    -0.99018    -0.01741    -0.48259     2.33431    -0.24714    -0.57709    -0.23007     0.27767     1.29524 
     3.45904     0.40378     4.43520     2.41135     3.28058     1.60268     0.15678     0.21405     4.91246     0.90647     2.74862     3.70183    -1.07737     4.90841    -1.15758    -0.98830    -1.39583    -1.81281    -0.58811    -2.28080    -1.09570    -0.95170    -0.35508    -1.08246    -1.54951    -0.06634    -0.57691    -1.87163    -1.09807    -2.06666    -2.90910     0.12597    -1.50484    -2.37028    -0.04705    -1.14287    -0.82859    -0.71650    -0.68623     0.74555    -0.38735     0.35808    -0.30489     1.05590    -0.57586     0.36253     0.01200     0.24060     0.84653 
     4.05904     1.58624     2.43551     0.04614     0.64728     3.47794    -1.10224     1.36644     4.21904    -0.13005     4.93476     4.98751    -0.61561     2.64452    -0.99552    -0.97934    -0.92614    -1.10641    -1.19582    -0.77461    -0.90456    -0.95502    -1.26186    -0.88502    -1.11282    -0.52513    -1.76445    -0.30144    -1.06911    -1.79109    -0.86935    -0.70957    -0.34948    -0.56910     0.79296    -0.71633    -2.15211    -0.03922    -0.62844     1.20860     0.07983     0.77823    -2.37748     0.79792    -0.96993     1.06861    -0.25616    -1.17537    -0.53038 
    -1.43974    -2.58360     0.73991    -1.55180    -0.47150     6.18871    -2.36811     1.96726     2.82811    -0.16362     6.61716     4.38565    -0.86291    -0.50388    -2.62262     0.25654    -0.41018     0.03065     0.50210    -0.39614    -1.28894    -0.12286     1.54692     0.90425     0.57610    -0.46110    -0.94463    -1.07763     1.99970    -0.51856    -0.73381     0.26656    -0.88050     0.93659     0.12195    -0.60582     0.65937    -0.97428     0.41297    -0.21014     1.39476     0.69386    -0.51703    -0.46354     0.61386     0.09542    -0.51544    -0.35910     0.28912 
    -1.58505    -2.03822     5.17954     3.44659    -1.65462     1.63314    -0.78945    -3.17212     4.40298    -2.10587     6.06318     5.81438    -3.48584    -1.90458    -2.98364    -2.72592    -0.98562    -2.11859    -0.23911     0.29530    -1.07762    -0.59958     0.83244     0.52364     0.40876    -0.61588    -0.03717    -0.77116     1.90677     0.59860    -0.00359     0.20473     0.00157     2.47520    -0.01621     0.17991     0.61440    -0.78647     0.36439    -0.36945     0.14723    -0.16798     1.11706    -0.66164    -0.08814    -0.18242    -0.93648     1.03262     0.14363 
